,Lat,Lon,sst_Summer
752,-87.5,-147.5,-1.7999996
753,-87.5,-146.5,-1.7999996
754,-87.5,-145.5,-1.7999996
755,-87.5,-144.5,-1.7999996
756,-87.5,-143.5,-1.7999996
757,-87.5,-142.5,-1.7999996
758,-87.5,-141.5,-1.7999996
759,-87.5,-140.5,-1.7999996
760,-87.5,-139.5,-1.7999996
761,-87.5,-138.5,-1.7999996
762,-87.5,-137.5,-1.7999996
763,-87.5,-136.5,-1.7999996
764,-87.5,-135.5,-1.7999996
765,-87.5,-134.5,-1.7999996
766,-87.5,-133.5,-1.7999996
767,-87.5,-132.5,-1.7999996
768,-87.5,-131.5,-1.7999996
769,-87.5,-130.5,-1.7999996
770,-87.5,-129.5,-1.7999996
771,-87.5,-128.5,-1.7999996
772,-87.5,-127.5,-1.7999996
773,-87.5,-126.5,-1.7999996
774,-87.5,-125.5,-1.7999996
775,-87.5,-124.5,-1.7999996
776,-87.5,-123.5,-1.7999996
777,-87.5,-122.5,-1.7999996
778,-87.5,-121.5,-1.7999996
779,-87.5,-120.5,-1.7999996
780,-87.5,-119.5,-1.7999996
781,-87.5,-118.5,-1.7999996
782,-87.5,-117.5,-1.7999996
783,-87.5,-116.5,-1.7999996
784,-87.5,-115.5,-1.7999996
785,-87.5,-114.5,-1.7999996
786,-87.5,-113.5,-1.7999996
787,-87.5,-112.5,-1.7999996
788,-87.5,-111.5,-1.7999996
789,-87.5,-110.5,-1.7999996
790,-87.5,-109.5,-1.7999996
791,-87.5,-108.5,-1.7999996
792,-87.5,-107.5,-1.7999996
793,-87.5,-106.5,-1.7999996
794,-87.5,-105.5,-1.7999996
795,-87.5,-104.5,-1.7999996
796,-87.5,-103.5,-1.7999996
797,-87.5,-102.5,-1.7999996
798,-87.5,-101.5,-1.7999996
799,-87.5,-100.5,-1.7999996
800,-87.5,-99.5,-1.7999996
801,-87.5,-98.5,-1.7999996
802,-87.5,-97.5,-1.7999996
803,-87.5,-96.5,-1.7999996
804,-87.5,-95.5,-1.7999996
805,-87.5,-94.5,-1.7999996
806,-87.5,-93.5,-1.7999996
807,-87.5,-92.5,-1.7999996
808,-87.5,-91.5,-1.7999996
809,-87.5,-90.5,-1.7999996
810,-87.5,-89.5,-1.7999996
811,-87.5,-88.5,-1.7999996
812,-87.5,-87.5,-1.7999996
813,-87.5,-86.5,-1.7999996
814,-87.5,-85.5,-1.7999996
815,-87.5,-84.5,-1.7999996
816,-87.5,-83.5,-1.7999996
817,-87.5,-82.5,-1.7999996
818,-87.5,-81.5,-1.7999996
819,-87.5,-80.5,-1.7999996
820,-87.5,-79.5,-1.7999996
821,-87.5,-78.5,-1.7999996
822,-87.5,-77.5,-1.7999996
823,-87.5,-76.5,-1.7999996
824,-87.5,-75.5,-1.7999996
825,-87.5,-74.5,-1.7999996
826,-87.5,-73.5,-1.7999996
827,-87.5,-72.5,-1.7999996
828,-87.5,-71.5,-1.7999996
829,-87.5,-70.5,-1.7999996
830,-87.5,-69.5,-1.7999996
831,-87.5,-68.5,-1.7999996
832,-87.5,-67.5,-1.7999996
833,-87.5,-66.5,-1.7999996
834,-87.5,-65.5,-1.7999996
835,-87.5,-64.5,-1.7999996
836,-87.5,-63.5,-1.7999996
837,-87.5,-62.5,-1.7999996
838,-87.5,-61.5,-1.7999996
839,-87.5,-60.5,-1.7999996
840,-87.5,-59.5,-1.7999996
841,-87.5,-58.5,-1.7999996
842,-87.5,-57.5,-1.7999996
843,-87.5,-56.5,-1.7999996
844,-87.5,-55.5,-1.7999996
845,-87.5,-54.5,-1.7999996
846,-87.5,-53.5,-1.7999996
847,-87.5,-52.5,-1.7999996
848,-87.5,-51.5,-1.7999996
849,-87.5,-50.5,-1.7999996
850,-87.5,-49.5,-1.7999996
851,-87.5,-48.5,-1.7999996
852,-87.5,-47.5,-1.7999996
853,-87.5,-46.5,-1.7999996
854,-87.5,-45.5,-1.7999996
855,-87.5,-44.5,-1.7999996
856,-87.5,-43.5,-1.7999996
857,-87.5,-42.5,-1.7999996
858,-87.5,-41.5,-1.7999996
859,-87.5,-40.5,-1.7999996
860,-87.5,-39.5,-1.7999996
861,-87.5,-38.5,-1.7999996
862,-87.5,-37.5,-1.7999996
863,-87.5,-36.5,-1.7999996
864,-87.5,-35.5,-1.7999996
865,-87.5,-34.5,-1.7999996
866,-87.5,-33.5,-1.7999996
867,-87.5,-32.5,-1.7999996
868,-87.5,-31.5,-1.7999996
869,-87.5,-30.5,-1.7999996
870,-87.5,-29.5,-1.7999996
871,-87.5,-28.5,-1.7999996
872,-87.5,-27.5,-1.7999996
873,-87.5,-26.5,-1.7999996
874,-87.5,-25.5,-1.7999996
875,-87.5,-24.5,-1.7999996
876,-87.5,-23.5,-1.7999996
877,-87.5,-22.5,-1.7999996
878,-87.5,-21.5,-1.7999996
879,-87.5,-20.5,-1.7999996
880,-87.5,-19.5,-1.7999996
881,-87.5,-18.5,-1.7999996
882,-87.5,-17.5,-1.7999996
883,-87.5,-16.5,-1.7999996
884,-87.5,-15.5,-1.7999996
885,-87.5,-14.5,-1.7999996
886,-87.5,-13.5,-1.7999996
887,-87.5,-12.5,-1.7999996
888,-87.5,-11.5,-1.7999996
889,-87.5,-10.5,-1.7999996
890,-87.5,-9.5,-1.7999996
891,-87.5,-8.5,-1.7999996
892,-87.5,-7.5,-1.7999996
893,-87.5,-6.5,-1.7999996
894,-87.5,-5.5,-1.7999996
895,-87.5,-4.5,-1.7999996
896,-87.5,-3.5,-1.7999996
897,-87.5,-2.5,-1.7999996
898,-87.5,-1.5,-1.7999996
899,-87.5,-0.5,-1.7999996
900,-87.5,0.5,-1.7999996
901,-87.5,1.5,-1.7999996
902,-87.5,2.5,-1.7999996
903,-87.5,3.5,-1.7999996
904,-87.5,4.5,-1.7999996
905,-87.5,5.5,-1.7999996
906,-87.5,6.5,-1.7999996
907,-87.5,7.5,-1.7999996
908,-87.5,8.5,-1.7999996
909,-87.5,9.5,-1.7999996
910,-87.5,10.5,-1.7999996
911,-87.5,11.5,-1.7999996
912,-87.5,12.5,-1.7999996
913,-87.5,13.5,-1.7999996
914,-87.5,14.5,-1.7999996
915,-87.5,15.5,-1.7999996
916,-87.5,16.5,-1.7999996
917,-87.5,17.5,-1.7999996
918,-87.5,18.5,-1.7999996
919,-87.5,19.5,-1.7999996
920,-87.5,20.5,-1.7999996
921,-87.5,21.5,-1.7999996
922,-87.5,22.5,-1.7999996
923,-87.5,23.5,-1.7999996
924,-87.5,24.5,-1.7999996
925,-87.5,25.5,-1.7999996
926,-87.5,26.5,-1.7999996
927,-87.5,27.5,-1.7999996
928,-87.5,28.5,-1.7999996
929,-87.5,29.5,-1.7999996
930,-87.5,30.5,-1.7999996
931,-87.5,31.5,-1.7999996
932,-87.5,32.5,-1.7999996
933,-87.5,33.5,-1.7999996
934,-87.5,34.5,-1.7999996
935,-87.5,35.5,-1.7999996
936,-87.5,36.5,-1.7999996
937,-87.5,37.5,-1.7999996
938,-87.5,38.5,-1.7999996
939,-87.5,39.5,-1.7999996
940,-87.5,40.5,-1.7999996
941,-87.5,41.5,-1.7999996
942,-87.5,42.5,-1.7999996
943,-87.5,43.5,-1.7999996
944,-87.5,44.5,-1.7999996
945,-87.5,45.5,-1.7999996
946,-87.5,46.5,-1.7999996
947,-87.5,47.5,-1.7999996
948,-87.5,48.5,-1.7999996
949,-87.5,49.5,-1.7999996
950,-87.5,50.5,-1.7999996
951,-87.5,51.5,-1.7999996
952,-87.5,52.5,-1.7999996
953,-87.5,53.5,-1.7999996
954,-87.5,54.5,-1.7999996
955,-87.5,55.5,-1.7999996
956,-87.5,56.5,-1.7999996
957,-87.5,57.5,-1.7999996
958,-87.5,58.5,-1.7999996
959,-87.5,59.5,-1.7999996
960,-87.5,60.5,-1.7999996
961,-87.5,61.5,-1.7999996
962,-87.5,62.5,-1.7999996
963,-87.5,63.5,-1.7999996
964,-87.5,64.5,-1.7999996
965,-87.5,65.5,-1.7999996
966,-87.5,66.5,-1.7999996
967,-87.5,67.5,-1.7999996
968,-87.5,68.5,-1.7999996
969,-87.5,69.5,-1.7999996
970,-87.5,70.5,-1.7999996
971,-87.5,71.5,-1.7999996
972,-87.5,72.5,-1.7999996
973,-87.5,73.5,-1.7999996
974,-87.5,74.5,-1.7999996
975,-87.5,75.5,-1.7999996
976,-87.5,76.5,-1.7999996
977,-87.5,77.5,-1.7999996
978,-87.5,78.5,-1.7999996
979,-87.5,79.5,-1.7999996
980,-87.5,80.5,-1.7999996
981,-87.5,81.5,-1.7999996
982,-87.5,82.5,-1.7999996
983,-87.5,83.5,-1.7999996
984,-87.5,84.5,-1.7999996
985,-87.5,85.5,-1.7999996
986,-87.5,86.5,-1.7999996
987,-87.5,87.5,-1.7999996
988,-87.5,88.5,-1.7999996
989,-87.5,89.5,-1.7999996
990,-87.5,90.5,-1.7999996
991,-87.5,91.5,-1.7999996
992,-87.5,92.5,-1.7999996
993,-87.5,93.5,-1.7999996
994,-87.5,94.5,-1.7999996
995,-87.5,95.5,-1.7999996
996,-87.5,96.5,-1.7999996
997,-87.5,97.5,-1.7999996
998,-87.5,98.5,-1.7999996
999,-87.5,99.5,-1.7999996
1000,-87.5,100.5,-1.7999996
1001,-87.5,101.5,-1.7999996
1002,-87.5,102.5,-1.7999996
1003,-87.5,103.5,-1.7999996
1004,-87.5,104.5,-1.7999996
1005,-87.5,105.5,-1.7999996
1006,-87.5,106.5,-1.7999996
1007,-87.5,107.5,-1.7999996
1008,-87.5,108.5,-1.7999996
1009,-87.5,109.5,-1.7999996
1010,-87.5,110.5,-1.7999996
1011,-87.5,111.5,-1.7999996
1012,-87.5,112.5,-1.7999996
1013,-87.5,113.5,-1.7999996
1014,-87.5,114.5,-1.7999996
1015,-87.5,115.5,-1.7999996
1016,-87.5,116.5,-1.7999996
1017,-87.5,117.5,-1.7999996
1018,-87.5,118.5,-1.7999996
1019,-87.5,119.5,-1.7999996
1020,-87.5,120.5,-1.7999996
1021,-87.5,121.5,-1.7999996
1022,-87.5,122.5,-1.7999996
1023,-87.5,123.5,-1.7999996
1024,-87.5,124.5,-1.7999996
1025,-87.5,125.5,-1.7999996
1026,-87.5,126.5,-1.7999996
1027,-87.5,127.5,-1.7999996
1028,-87.5,128.5,-1.7999996
1029,-87.5,129.5,-1.7999996
1030,-87.5,130.5,-1.7999996
1031,-87.5,131.5,-1.7999996
1032,-87.5,132.5,-1.7999996
1033,-87.5,133.5,-1.7999996
1034,-87.5,134.5,-1.7999996
1035,-87.5,135.5,-1.7999996
1036,-87.5,136.5,-1.7999996
1037,-87.5,137.5,-1.7999996
1038,-87.5,138.5,-1.7999996
1039,-87.5,139.5,-1.7999996
1040,-87.5,140.5,-1.7999996
1041,-87.5,141.5,-1.7999996
1042,-87.5,142.5,-1.7999996
1043,-87.5,143.5,-1.7999996
1044,-87.5,144.5,-1.7999996
1045,-87.5,145.5,-1.7999996
1046,-87.5,146.5,-1.7999996
1047,-87.5,147.5,-1.7999996
1048,-87.5,148.5,-1.7999996
1049,-87.5,149.5,-1.7999996
1050,-87.5,150.5,-1.7999996
1051,-87.5,151.5,-1.7999996
1052,-87.5,152.5,-1.7999996
1053,-87.5,153.5,-1.7999996
1054,-87.5,154.5,-1.7999996
1055,-87.5,155.5,-1.7999996
1056,-87.5,156.5,-1.7999996
1057,-87.5,157.5,-1.7999996
1058,-87.5,158.5,-1.7999996
1059,-87.5,159.5,-1.7999996
1060,-87.5,160.5,-1.7999996
1061,-87.5,161.5,-1.7999996
1062,-87.5,162.5,-1.7999996
1063,-87.5,163.5,-1.7999996
1064,-87.5,164.5,-1.7999996
1065,-87.5,165.5,-1.7999996
1066,-87.5,166.5,-1.7999996
1067,-87.5,167.5,-1.7999996
1068,-87.5,168.5,-1.7999996
1069,-87.5,169.5,-1.7999996
1070,-87.5,170.5,-1.7999996
1071,-87.5,171.5,-1.7999996
1072,-87.5,172.5,-1.7999996
1073,-87.5,173.5,-1.7999996
1074,-87.5,174.5,-1.7999996
1075,-87.5,175.5,-1.7999996
1076,-87.5,176.5,-1.7999996
1077,-87.5,177.5,-1.7999996
1078,-87.5,178.5,-1.7999996
1079,-87.5,179.5,-1.7999996
1080,-86.5,-179.5,-1.7999996
1081,-86.5,-178.5,-1.7999996
1082,-86.5,-177.5,-1.7999996
1083,-86.5,-176.5,-1.7999996
1084,-86.5,-175.5,-1.7999996
1085,-86.5,-174.5,-1.7999996
1086,-86.5,-173.5,-1.7999996
1087,-86.5,-172.5,-1.7999996
1088,-86.5,-171.5,-1.7999996
1089,-86.5,-170.5,-1.7999996
1090,-86.5,-169.5,-1.7999996
1091,-86.5,-168.5,-1.7999996
1092,-86.5,-167.5,-1.7999996
1093,-86.5,-166.5,-1.7999996
1094,-86.5,-165.5,-1.7999996
1095,-86.5,-164.5,-1.7999996
1096,-86.5,-163.5,-1.7999996
1097,-86.5,-162.5,-1.7999996
1098,-86.5,-161.5,-1.7999996
1099,-86.5,-160.5,-1.7999996
1100,-86.5,-159.5,-1.7999996
1101,-86.5,-158.5,-1.7999996
1102,-86.5,-157.5,-1.7999996
1103,-86.5,-156.5,-1.7999996
1104,-86.5,-155.5,-1.7999996
1105,-86.5,-154.5,-1.7999996
1106,-86.5,-153.5,-1.7999996
1107,-86.5,-152.5,-1.7999996
1108,-86.5,-151.5,-1.7999996
1109,-86.5,-150.5,-1.7999996
1110,-86.5,-149.5,-1.7999996
1111,-86.5,-148.5,-1.7999996
1112,-86.5,-147.5,-1.7999996
1113,-86.5,-146.5,-1.7999996
1114,-86.5,-145.5,-1.7999996
1115,-86.5,-144.5,-1.7999996
1116,-86.5,-143.5,-1.7999996
1117,-86.5,-142.5,-1.7999996
1118,-86.5,-141.5,-1.7999996
1119,-86.5,-140.5,-1.7999996
1120,-86.5,-139.5,-1.7999996
1121,-86.5,-138.5,-1.7999996
1122,-86.5,-137.5,-1.7999996
1123,-86.5,-136.5,-1.7999996
1124,-86.5,-135.5,-1.7999996
1125,-86.5,-134.5,-1.7999996
1126,-86.5,-133.5,-1.7999996
1127,-86.5,-132.5,-1.7999996
1128,-86.5,-131.5,-1.7999996
1129,-86.5,-130.5,-1.7999996
1130,-86.5,-129.5,-1.7999996
1131,-86.5,-128.5,-1.7999996
1132,-86.5,-127.5,-1.7999996
1133,-86.5,-126.5,-1.7999996
1134,-86.5,-125.5,-1.7999996
1135,-86.5,-124.5,-1.7999996
1136,-86.5,-123.5,-1.7999996
1137,-86.5,-122.5,-1.7999996
1138,-86.5,-121.5,-1.7999996
1139,-86.5,-120.5,-1.7999996
1140,-86.5,-119.5,-1.7999996
1141,-86.5,-118.5,-1.7999996
1142,-86.5,-117.5,-1.7999996
1143,-86.5,-116.5,-1.7999996
1144,-86.5,-115.5,-1.7999996
1145,-86.5,-114.5,-1.7999996
1146,-86.5,-113.5,-1.7999996
1147,-86.5,-112.5,-1.7999996
1148,-86.5,-111.5,-1.7999996
1149,-86.5,-110.5,-1.7999996
1150,-86.5,-109.5,-1.7999996
1151,-86.5,-108.5,-1.7999996
1152,-86.5,-107.5,-1.7999996
1153,-86.5,-106.5,-1.7999996
1154,-86.5,-105.5,-1.7999996
1155,-86.5,-104.5,-1.7999996
1156,-86.5,-103.5,-1.7999996
1157,-86.5,-102.5,-1.7999996
1158,-86.5,-101.5,-1.7999996
1159,-86.5,-100.5,-1.7999996
1160,-86.5,-99.5,-1.7999996
1161,-86.5,-98.5,-1.7999996
1162,-86.5,-97.5,-1.7999996
1163,-86.5,-96.5,-1.7999996
1164,-86.5,-95.5,-1.7999996
1165,-86.5,-94.5,-1.7999996
1166,-86.5,-93.5,-1.7999996
1167,-86.5,-92.5,-1.7999996
1168,-86.5,-91.5,-1.7999996
1169,-86.5,-90.5,-1.7999996
1170,-86.5,-89.5,-1.7999996
1171,-86.5,-88.5,-1.7999996
1172,-86.5,-87.5,-1.7999996
1173,-86.5,-86.5,-1.7999996
1174,-86.5,-85.5,-1.7999996
1175,-86.5,-84.5,-1.7999996
1176,-86.5,-83.5,-1.7999996
1177,-86.5,-82.5,-1.7999996
1178,-86.5,-81.5,-1.7999996
1179,-86.5,-80.5,-1.7999996
1180,-86.5,-79.5,-1.7999996
1181,-86.5,-78.5,-1.7999996
1182,-86.5,-77.5,-1.7999996
1183,-86.5,-76.5,-1.7999996
1184,-86.5,-75.5,-1.7999996
1185,-86.5,-74.5,-1.7999996
1186,-86.5,-73.5,-1.7999996
1187,-86.5,-72.5,-1.7999996
1188,-86.5,-71.5,-1.7999996
1189,-86.5,-70.5,-1.7999996
1190,-86.5,-69.5,-1.7999996
1191,-86.5,-68.5,-1.7999996
1192,-86.5,-67.5,-1.7999996
1193,-86.5,-66.5,-1.7999996
1194,-86.5,-65.5,-1.7999996
1195,-86.5,-64.5,-1.7999996
1196,-86.5,-63.5,-1.7999996
1197,-86.5,-62.5,-1.7999996
1198,-86.5,-61.5,-1.7999996
1199,-86.5,-60.5,-1.7999996
1200,-86.5,-59.5,-1.7999996
1201,-86.5,-58.5,-1.7999996
1202,-86.5,-57.5,-1.7999996
1203,-86.5,-56.5,-1.7999996
1204,-86.5,-55.5,-1.7999996
1205,-86.5,-54.5,-1.7999996
1206,-86.5,-53.5,-1.7999996
1207,-86.5,-52.5,-1.7999996
1208,-86.5,-51.5,-1.7999996
1209,-86.5,-50.5,-1.7999996
1210,-86.5,-49.5,-1.7999996
1211,-86.5,-48.5,-1.7999996
1212,-86.5,-47.5,-1.7999996
1213,-86.5,-46.5,-1.7999996
1214,-86.5,-45.5,-1.7999996
1215,-86.5,-44.5,-1.7999996
1216,-86.5,-43.5,-1.7999996
1217,-86.5,-42.5,-1.7999996
1218,-86.5,-41.5,-1.7999996
1219,-86.5,-40.5,-1.7999996
1220,-86.5,-39.5,-1.7999996
1221,-86.5,-38.5,-1.7999996
1222,-86.5,-37.5,-1.7999996
1223,-86.5,-36.5,-1.7999996
1224,-86.5,-35.5,-1.7999996
1225,-86.5,-34.5,-1.7999996
1226,-86.5,-33.5,-1.7999996
1227,-86.5,-32.5,-1.7999996
1228,-86.5,-31.5,-1.7999996
1229,-86.5,-30.5,-1.7999996
1230,-86.5,-29.5,-1.7999996
1231,-86.5,-28.5,-1.7999996
1232,-86.5,-27.5,-1.7999996
1233,-86.5,-26.5,-1.7999996
1234,-86.5,-25.5,-1.7999996
1235,-86.5,-24.5,-1.7999996
1236,-86.5,-23.5,-1.7999996
1237,-86.5,-22.5,-1.7999996
1238,-86.5,-21.5,-1.7999996
1239,-86.5,-20.5,-1.7999996
1240,-86.5,-19.5,-1.7999996
1241,-86.5,-18.5,-1.7999996
1242,-86.5,-17.5,-1.7999996
1243,-86.5,-16.5,-1.7999996
1244,-86.5,-15.5,-1.7999996
1245,-86.5,-14.5,-1.7999996
1246,-86.5,-13.5,-1.7999996
1247,-86.5,-12.5,-1.7999996
1248,-86.5,-11.5,-1.7999996
1249,-86.5,-10.5,-1.7999996
1250,-86.5,-9.5,-1.7999996
1251,-86.5,-8.5,-1.7999996
1252,-86.5,-7.5,-1.7999996
1253,-86.5,-6.5,-1.7999996
1254,-86.5,-5.5,-1.7999996
1255,-86.5,-4.5,-1.7999996
1256,-86.5,-3.5,-1.7999996
1257,-86.5,-2.5,-1.7999996
1258,-86.5,-1.5,-1.7999996
1259,-86.5,-0.5,-1.7999996
1260,-86.5,0.5,-1.7999996
1261,-86.5,1.5,-1.7999996
1262,-86.5,2.5,-1.7999996
1263,-86.5,3.5,-1.7999996
1264,-86.5,4.5,-1.7999996
1265,-86.5,5.5,-1.7999996
1266,-86.5,6.5,-1.7999996
1267,-86.5,7.5,-1.7999996
1268,-86.5,8.5,-1.7999996
1269,-86.5,9.5,-1.7999996
1270,-86.5,10.5,-1.7999996
1271,-86.5,11.5,-1.7999996
1272,-86.5,12.5,-1.7999996
1273,-86.5,13.5,-1.7999996
1274,-86.5,14.5,-1.7999996
1275,-86.5,15.5,-1.7999996
1276,-86.5,16.5,-1.7999996
1277,-86.5,17.5,-1.7999996
1278,-86.5,18.5,-1.7999996
1279,-86.5,19.5,-1.7999996
1280,-86.5,20.5,-1.7999996
1281,-86.5,21.5,-1.7999996
1282,-86.5,22.5,-1.7999996
1283,-86.5,23.5,-1.7999996
1284,-86.5,24.5,-1.7999996
1285,-86.5,25.5,-1.7999996
1286,-86.5,26.5,-1.7999996
1287,-86.5,27.5,-1.7999996
1288,-86.5,28.5,-1.7999996
1289,-86.5,29.5,-1.7999996
1290,-86.5,30.5,-1.7999996
1291,-86.5,31.5,-1.7999996
1292,-86.5,32.5,-1.7999996
1293,-86.5,33.5,-1.7999996
1294,-86.5,34.5,-1.7999996
1295,-86.5,35.5,-1.7999996
1296,-86.5,36.5,-1.7999996
1297,-86.5,37.5,-1.7999996
1298,-86.5,38.5,-1.7999996
1299,-86.5,39.5,-1.7999996
1300,-86.5,40.5,-1.7999996
1301,-86.5,41.5,-1.7999996
1302,-86.5,42.5,-1.7999996
1303,-86.5,43.5,-1.7999996
1304,-86.5,44.5,-1.7999996
1305,-86.5,45.5,-1.7999996
1306,-86.5,46.5,-1.7999996
1307,-86.5,47.5,-1.7999996
1308,-86.5,48.5,-1.7999996
1309,-86.5,49.5,-1.7999996
1310,-86.5,50.5,-1.7999996
1311,-86.5,51.5,-1.7999996
1312,-86.5,52.5,-1.7999996
1313,-86.5,53.5,-1.7999996
1314,-86.5,54.5,-1.7999996
1315,-86.5,55.5,-1.7999996
1316,-86.5,56.5,-1.7999996
1317,-86.5,57.5,-1.7999996
1318,-86.5,58.5,-1.7999996
1319,-86.5,59.5,-1.7999996
1320,-86.5,60.5,-1.7999996
1321,-86.5,61.5,-1.7999996
1322,-86.5,62.5,-1.7999996
1323,-86.5,63.5,-1.7999996
1324,-86.5,64.5,-1.7999996
1325,-86.5,65.5,-1.7999996
1326,-86.5,66.5,-1.7999996
1327,-86.5,67.5,-1.7999996
1328,-86.5,68.5,-1.7999996
1329,-86.5,69.5,-1.7999996
1330,-86.5,70.5,-1.7999996
1331,-86.5,71.5,-1.7999996
1332,-86.5,72.5,-1.7999996
1333,-86.5,73.5,-1.7999996
1334,-86.5,74.5,-1.7999996
1335,-86.5,75.5,-1.7999996
1336,-86.5,76.5,-1.7999996
1337,-86.5,77.5,-1.7999996
1338,-86.5,78.5,-1.7999996
1339,-86.5,79.5,-1.7999996
1340,-86.5,80.5,-1.7999996
1341,-86.5,81.5,-1.7999996
1342,-86.5,82.5,-1.7999996
1343,-86.5,83.5,-1.7999996
1344,-86.5,84.5,-1.7999996
1345,-86.5,85.5,-1.7999996
1346,-86.5,86.5,-1.7999996
1347,-86.5,87.5,-1.7999996
1348,-86.5,88.5,-1.7999996
1349,-86.5,89.5,-1.7999996
1350,-86.5,90.5,-1.7999996
1351,-86.5,91.5,-1.7999996
1352,-86.5,92.5,-1.7999996
1353,-86.5,93.5,-1.7999996
1354,-86.5,94.5,-1.7999996
1355,-86.5,95.5,-1.7999996
1356,-86.5,96.5,-1.7999996
1357,-86.5,97.5,-1.7999996
1358,-86.5,98.5,-1.7999996
1359,-86.5,99.5,-1.7999996
1360,-86.5,100.5,-1.7999996
1361,-86.5,101.5,-1.7999996
1362,-86.5,102.5,-1.7999996
1363,-86.5,103.5,-1.7999996
1364,-86.5,104.5,-1.7999996
1365,-86.5,105.5,-1.7999996
1366,-86.5,106.5,-1.7999996
1367,-86.5,107.5,-1.7999996
1368,-86.5,108.5,-1.7999996
1369,-86.5,109.5,-1.7999996
1370,-86.5,110.5,-1.7999996
1371,-86.5,111.5,-1.7999996
1372,-86.5,112.5,-1.7999996
1373,-86.5,113.5,-1.7999996
1374,-86.5,114.5,-1.7999996
1375,-86.5,115.5,-1.7999996
1376,-86.5,116.5,-1.7999996
1377,-86.5,117.5,-1.7999996
1378,-86.5,118.5,-1.7999996
1379,-86.5,119.5,-1.7999996
1380,-86.5,120.5,-1.7999996
1381,-86.5,121.5,-1.7999996
1382,-86.5,122.5,-1.7999996
1383,-86.5,123.5,-1.7999996
1384,-86.5,124.5,-1.7999996
1385,-86.5,125.5,-1.7999996
1386,-86.5,126.5,-1.7999996
1387,-86.5,127.5,-1.7999996
1388,-86.5,128.5,-1.7999996
1389,-86.5,129.5,-1.7999996
1390,-86.5,130.5,-1.7999996
1391,-86.5,131.5,-1.7999996
1392,-86.5,132.5,-1.7999996
1393,-86.5,133.5,-1.7999996
1394,-86.5,134.5,-1.7999996
1395,-86.5,135.5,-1.7999996
1396,-86.5,136.5,-1.7999996
1397,-86.5,137.5,-1.7999996
1398,-86.5,138.5,-1.7999996
1399,-86.5,139.5,-1.7999996
1400,-86.5,140.5,-1.7999996
1401,-86.5,141.5,-1.7999996
1402,-86.5,142.5,-1.7999996
1403,-86.5,143.5,-1.7999996
1404,-86.5,144.5,-1.7999996
1405,-86.5,145.5,-1.7999996
1406,-86.5,146.5,-1.7999996
1407,-86.5,147.5,-1.7999996
1408,-86.5,148.5,-1.7999996
1409,-86.5,149.5,-1.7999996
1410,-86.5,150.5,-1.7999996
1411,-86.5,151.5,-1.7999996
1412,-86.5,152.5,-1.7999996
1413,-86.5,153.5,-1.7999996
1414,-86.5,154.5,-1.7999996
1415,-86.5,155.5,-1.7999996
1416,-86.5,156.5,-1.7999996
1417,-86.5,157.5,-1.7999996
1418,-86.5,158.5,-1.7999996
1419,-86.5,159.5,-1.7999996
1420,-86.5,160.5,-1.7999996
1421,-86.5,161.5,-1.7999996
1422,-86.5,162.5,-1.7999996
1423,-86.5,163.5,-1.7999996
1424,-86.5,164.5,-1.7999996
1425,-86.5,165.5,-1.7999996
1426,-86.5,166.5,-1.7999996
1427,-86.5,167.5,-1.7999996
1428,-86.5,168.5,-1.7999996
1429,-86.5,169.5,-1.7999996
1430,-86.5,170.5,-1.7999996
1431,-86.5,171.5,-1.7999996
1432,-86.5,172.5,-1.7999996
1433,-86.5,173.5,-1.7999996
1434,-86.5,174.5,-1.7999996
1435,-86.5,175.5,-1.7999996
1436,-86.5,176.5,-1.7999996
1437,-86.5,177.5,-1.7999996
1438,-86.5,178.5,-1.7999996
1439,-86.5,179.5,-1.7999996
1440,-85.5,-179.5,-1.7999996
1441,-85.5,-178.5,-1.7999996
1442,-85.5,-177.5,-1.7999996
1443,-85.5,-176.5,-1.7999996
1444,-85.5,-175.5,-1.7999996
1445,-85.5,-174.5,-1.7999996
1446,-85.5,-173.5,-1.7999996
1447,-85.5,-172.5,-1.7999996
1448,-85.5,-171.5,-1.7999996
1449,-85.5,-170.5,-1.7999996
1450,-85.5,-169.5,-1.7999996
1451,-85.5,-168.5,-1.7999996
1452,-85.5,-167.5,-1.7999996
1453,-85.5,-166.5,-1.7999996
1454,-85.5,-165.5,-1.7999996
1455,-85.5,-164.5,-1.7999996
1456,-85.5,-163.5,-1.7999996
1457,-85.5,-162.5,-1.7999996
1458,-85.5,-161.5,-1.7999996
1459,-85.5,-160.5,-1.7999996
1460,-85.5,-159.5,-1.7999996
1461,-85.5,-158.5,-1.7999996
1462,-85.5,-157.5,-1.7999996
1463,-85.5,-156.5,-1.7999996
1464,-85.5,-155.5,-1.7999996
1465,-85.5,-154.5,-1.7999996
1466,-85.5,-153.5,-1.7999996
1467,-85.5,-152.5,-1.7999996
1468,-85.5,-151.5,-1.7999996
1469,-85.5,-150.5,-1.7999996
1470,-85.5,-149.5,-1.7999996
1471,-85.5,-148.5,-1.7999996
1472,-85.5,-147.5,-1.7999996
1473,-85.5,-146.5,-1.7999996
1474,-85.5,-145.5,-1.7999996
1475,-85.5,-144.5,-1.7999996
1476,-85.5,-143.5,-1.7999996
1477,-85.5,-142.5,-1.7999996
1478,-85.5,-141.5,-1.7999996
1479,-85.5,-140.5,-1.7999996
1480,-85.5,-139.5,-1.7999996
